tumor_id	mutation_id	region_id	cluster_label	phi	summary_phi	bic_refit_phi	major_cn	minor_cn	multiplicity_estimated	gamma_major	major_call	multiplicity_call	likelihood_model_id	path_reporting_fingerprint	map_path	pre_switch_path_probability	post_switch_path_probability	switch_boundary_ambiguity_probability	posterior_mutant_copy_mass	posterior_effective_multiplicity	map_mutant_copy_mass	map_effective_multiplicity	amplified_mutant_copy_probability	amplified_mutant_copy_call	path_entropy	summary_map_path	summary_pre_switch_path_probability	summary_post_switch_path_probability	summary_switch_boundary_ambiguity_probability	summary_posterior_mutant_copy_mass	summary_posterior_effective_multiplicity	summary_map_mutant_copy_mass	summary_map_effective_multiplicity	summary_amplified_mutant_copy_probability	summary_amplified_mutant_copy_call	summary_path_entropy	path_supported	path_unsupported_reason
exampleTumor1	m052	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.0	1.0	1.2838829297009382	1.2838829297009382	1.0	1.0	0.2838829297009381	0	0.5965833064979383	1	1.0	0.0	0.0	1.283883115835473	1.2838831486898048	0.9999999744101855	1.0	0.28388314868980447	0	0.5965835091242164	1	
exampleTumor1	m053	region1	3	0.20466081701350702	0.20466086196598293	0.18776779171076713	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.20795054530554438	1.0160740504217778	0.20466081701350702	1.0	0.016074050421777803	0	0.3008816005020983	3	1.0	0.0	0.0	0.20795058679030867	1.0160740299475164	0.20466086196598293	1.0	0.01607402994751639	0	0.30088152081152175	1	
exampleTumor1	m053	region2	3	0.26801865453112034	0.26801886587083323	0.2487078336611672	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.2687880060116404	1.0028705146731893	0.26801865453112034	1.0	0.002870514673189265	0	0.2024668590333975	3	1.0	0.0	0.0	0.26878821178905365	1.002870491656327	0.26801886587083323	1.0	0.00287049165632687	0	0.2024667285952619	1	
exampleTumor1	m054	region1	1	0.9999999639006361	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.11118088617756984	0.8888191138224302	0.0	1.41382800246498	1.4138280535032735	1.4655930729726827	1.4655931258796624	0.8888191138224302	1	0.9650596271460348	1	0.11118091937793644	0.8888190806220637	0.0	1.4138280132078882	1.4138280386001432	1.4655930911121149	1.465593117434067	0.8888190806220637	1	0.9650596731480614	1	
exampleTumor1	m054	region2	1	0.9999999612859408	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.010367797586050706	0.9896322024139493	0.0	1.5509777987160793	1.550977858760728	1.5567500905183074	1.5567501507864248	0.9896322024139493	1	0.743645628586454	2	0.01036780061989402	0.989632199380106	0.0	1.550977816645319	1.5509778563345546	1.556750103642552	1.5567501434794992	0.989632199380106	1	0.7436456403137194	1	
exampleTumor1	m055	region1	1	0.9999999638963133	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9807429833028096	0.01925701669719033	0.0	1.0089658978241858	1.0089659342515758	0.9999999638963133	1.0	0.01925701669719033	0	0.10848124629132257	3	0.9807429903048124	0.019257009695187677	0.0	1.008965912882554	1.0089659310035133	0.9999999820400683	1.0	0.019257009695187677	0	0.10848121391698723	1	
exampleTumor1	m055	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	6.62749716463861e-07	0.9999993372502836	1.0000003689859902	1.0000003689859902	1.0	1.0	6.62749716463861e-07	0	1.0550985605460638e-05	3	0.9999993372496255	6.627503744810224e-07	0.0	1.0000003433965337	1.0000003689863577	0.9999999744101855	1.0	6.627503744810224e-07	0	1.0550995423098155e-05	1	
exampleTumor1	m056	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.0004975263865704534	0.9995024736134295	1.0002316448571686	1.0002316448571686	1.0	1.0	0.0004975263865704534	0	0.004626378631813832	3	0.999502473385268	0.0004975266147320486	0.0	1.0002316269989997	1.0002316449630917	0.9999999820400683	1.0	0.0004975266147320486	0	0.004626380525215287	1	
exampleTumor1	m056	region2	1	0.9999999612842461	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9980626419202137	0.0019373580797863964	0.0	1.0010785856080333	1.001078624365547	0.9999999612842461	1.0	0.0019373580797863964	0	0.015379926203655081	3	0.9980626424589307	0.0019373575410691697	0.0	1.0010785984467565	1.0010786240641727	0.9999999744101855	1.0	0.0019373575410691697	0	0.015379922466230102	1	
exampleTumor1	m057	region1	2	0.46446983985620444	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.4652885602874404	1.0017626988040589	0.46446983985620444	1.0	0.0017626988040589948	0	0.2346597764513916	3	1.0	0.0	0.0	0.4652885662445392	1.001762698470947	0.4644698459572693	1.0	0.001762698470946946	0	0.2346597744137334	1	
exampleTumor1	m057	region2	2	0.5783395332652466	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9948512172530501	0.00514878274694983	0.0	0.5790351727565671	1.0012028219606448	0.5783395332652466	1.0	0.00514878274694983	0	0.03226683433547842	3	0.9948512148882562	0.005148785111743852	0.0	0.5790351528008366	1.0012028223754459	0.5783395130938829	1.0	0.005148785111743852	0	0.032266846784112846	1	
exampleTumor1	m058	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.23909235573946575	0.7609076442605341	1.1113197532640975	1.1113197532640975	1.0	1.0	0.23909235573946575	0	0.7157576371944256	3	0.7609075914986165	0.23909240850138358	0.0	1.1113197577227099	1.111319777681937	0.9999999820400683	1.0	0.23909240850138358	0	0.715757734846664	1	
exampleTumor1	m058	region2	1	0.9999999612854292	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.547877122933462	0.452122877066538	0.0	1.251719422769261	1.251719471229043	0.9999999612854292	1.0	0.452122877066538	0	1.001943408753859	3	0.5478772056846216	0.45212279431537833	0.0	1.251719392789301	1.251719424820569	0.9999999744101855	1.0	0.45212279431537833	0	1.0019433354988618	1	
exampleTumor1	m059	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.9988094672676087	0.0011905327323912952	1.4650388052357206	1.4650388052357206	1.4655931090720467	1.4655931090720467	0.9988094672676087	1	0.7015280687293372	1	0.0011905323813961343	0.9988094676186039	0.0	1.4650387784699355	1.4650388047819323	1.4655930911121149	1.465593117434067	0.9988094676186039	1	0.7015280666096682	1	
exampleTumor1	m059	region2	1	0.9999999612862114	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.004666590273346045	0.995333409726654	0.0	1.5541519465142553	1.5541520066813674	1.556750090518578	1.5567501507862742	0.995333409726654	1	0.7196153455765716	2	0.004666591701281684	0.9953334082987183	0.0	1.5541519653745903	1.554152005145052	1.556750103642552	1.5567501434794992	0.9953334082987183	1	0.7196153522443202	1	
exampleTumor1	m060	region1	2	0.46446984568665395	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.4647358662200969	1.0005727401593738	0.46446984568665395	1.0	0.0005727401593738274	0	0.22683395063709497	3	1.0	0.0	0.0	0.46473586648855303	1.0005727401543913	0.4644698459572693	1.0	0.0005727401543914227	0	0.22683395060100936	1	
exampleTumor1	m060	region2	2	0.578339491075983	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9463873177689386	0.05361268223106144	0.0	0.5857039194147227	1.0127337462725194	0.578339491075983	1.0	0.05361268223106144	0	0.2108165453383439	3	0.9463873308566028	0.053612669143397296	0.0	0.5857039407692858	1.0127337446407667	0.5783395130938829	1.0	0.053612669143397296	0	0.21081650683591818	1	
exampleTumor1	m061	region1	2	0.46446984091395416	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.46470038355886484	1.0004963565437468	0.46446984091395416	1.0	0.0004963565437468753	0	0.004272621161744435	1	1.0	0.0	0.0	0.4647003885683199	1.0004963564654568	0.4644698459572693	1.0	0.0004963564654567855	0	0.004272620566135318	1	
exampleTumor1	m061	region2	2	0.5783394911683539	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.6092457792638903	1.0534396985983094	0.5783394911683539	1.0	0.05343969859830936	0	0.20852129954840265	1	0.9999999999999999	0.0	0.0	0.6092457805890948	1.0534396609525707	0.5783395130938829	1.0	0.053439660952571015	0	0.20852119134396624	1	
exampleTumor1	m062	region1	1	0.9999999638954062	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	1.000000393826581	1.0000004299311902	0.9999999638954062	1.0	4.2993119016312363e-07	0	6.732567855684634e-06	1	1.0	0.0	0.0	1.0000004119709034	1.0000004299308427	0.9999999820400683	1.0	4.299308428099468e-07	0	6.732562763687302e-06	1	
exampleTumor1	m062	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.0	1.0	1.000000000076092	1.000000000076092	1.0	1.0	7.609203366746756e-11	0	1.8489662140855438e-09	1	1.0	0.0	0.0	0.9999999744862776	1.0000000000760922	0.9999999744101855	1.0	7.609214813838783e-11	0	1.8489688777036871e-09	1	
exampleTumor1	m063	region1	2	0.4644698287388898	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.4690232846005458	1.0098035557530602	0.4644698287388898	1.0	0.009803555753060115	0	0.0550968877300639	1	1.0	0.0	0.0	0.46902329987749325	1.0098035512097439	0.4644698459572693	1.0	0.00980355120974379	0	0.055096866761939305	1	
exampleTumor1	m063	region2	2	0.5783395202205297	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.578366559218038	1.000046752809661	0.5783395202205297	1.0	4.6752809661038236e-05	0	0.0005129069733920961	1	1.0	0.0	0.0	0.5783665520982694	1.0000467528221302	0.5783395130938829	1.0	4.6752822129995946e-05	0	0.0005129070977149098	1	
exampleTumor1	m064	region1	2	0.4644698530766225	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.4645533771350087	1.0001798266514672	0.4644698530766225	1.0	0.00017982665146721406	0	0.0017305487069595293	1	1.0	0.0	0.0	0.46455337003241476	1.0001798266903061	0.4644698459572693	1.0	0.00017982669030595512	0	0.0017305490418790615	1	
exampleTumor1	m064	region2	2	0.5783395290740319	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5783680500514178	1.0000493152827226	0.5783395290740319	1.0	4.931528272261417e-05	0	0.0005383873626479379	1	1.0	0.0	0.0	0.5783680340853553	1.000049315308442	0.5783395130938829	1.0	4.931530844204299e-05	0	0.0005383876177133486	1	
exampleTumor1	m065	region1	1	0.9999999638954963	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9960528308538648	0.00394716914613533	0.0	1.0018377385790234	1.001837774749879	0.9999999638954963	1.0	0.00394716914613533	0	0.028521958565810423	3	0.996052832245169	0.0039471677548309405	0.0	1.0018377561116236	1.0018377741045617	0.9999999820400683	1.0	0.0039471677548309405	0	0.028521949906403034	1	
exampleTumor1	m065	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	5.287851522386687e-06	0.9999947121484776	1.0000029440120184	1.0000029440120184	1.0	1.0	5.287851522386687e-06	0	7.3201013945979e-05	3	0.9999947121439332	5.287856066748457e-06	0.0	1.0000029184246664	1.0000029440145561	0.9999999744101855	1.0	5.287856066748457e-06	0	7.320107231031063e-05	1	
exampleTumor1	m066	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.42894615298228655	0.5710538470177134	1.1997143729915165	1.1997143729915165	1.0	1.0	0.42894615298228655	0	0.9803384360806175	3	0.5710537694235099	0.42894623057649	0.0	1.1997143873069886	1.1997144088537774	0.9999999820400683	1.0	0.42894623057649	0	0.9803385120685538	1	
exampleTumor1	m066	region2	1	0.9999999612855343	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.2654511731223901	0.7345488268776099	0.0	1.408960101358293	1.4089601559054328	1.5567500518034347	1.5567501120721836	0.7345488268776099	1	1.087832244205997	1	0.2654512300329967	0.7345487699670032	0.0	1.4089600876183066	1.408960123673335	1.5567500780527375	1.556750117889684	0.7345487699670032	1	1.0878322626836323	1	
exampleTumor1	m067	region1	1	0.999999963895011	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.9999999832135815	1.0000000193185712	0.999999963895011	1.0	1.9318571253748305e-08	0	3.624588773932021e-07	1	1.0	0.0	0.0	1.000000001358623	1.000000019318555	0.9999999820400683	1.0	1.9318555094516704e-08	0	3.624585903196843e-07	1	
exampleTumor1	m067	region2	1	0.999999961284155	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.9999999686006688	1.000000007316514	0.999999961284155	1.0	7.316513931124964e-09	0	1.4437773416049457e-07	1	1.0	0.0	0.0	0.9999999817266942	1.000000007316509	0.9999999744101855	1.0	7.316508912630432e-09	0	1.4437764017086395e-07	1	
exampleTumor1	m068	region1	2	0.46446986841597365	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.46447380706530184	1.0000084798812496	0.46446986841597365	1.0	8.47988124967593e-06	0	0.22221866020820757	3	1.0	0.0	0.0	0.46447378460958694	1.000008479888096	0.4644698459572693	1.0	8.479888095938672e-06	0	0.22221866028663628	1	
exampleTumor1	m068	region2	2	0.5783395017140213	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9483657961903009	0.05163420380969909	0.0	0.5855367999983405	1.0124447634356442	0.5783395017140213	1.0	0.05163420380969909	0	0.20623792803723737	3	0.9483658019503762	0.05163419804962376	0.0	0.5855368111251367	1.0124447627531987	0.5783395130938829	1.0	0.05163419804962376	0	0.2062379105997219	1	
exampleTumor1	m069	region1	3	0.20466154785818502	0.20466086196598293	0.18776779171076713	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.8426843655354509	0.15731563446454905	0.0	0.2345196262371226	1.1458900252216746	0.20466154785818502	1.0	0.15731563446454905	0	0.7509386701495946	3	0.8426822923872845	0.15731770761271557	0.0	0.2345193338227885	1.1458924367364798	0.20466086196598293	1.0	0.15731770761271557	0	0.7509413727854575	1	
exampleTumor1	m069	region2	3	0.2680188565295392	0.26801886587083323	0.2487078336611672	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9999999999999999	0.0	0.0	0.2727398691239076	1.017614479277685	0.2680188565295392	1.0	0.017614479277684916	0	0.3793646940523405	3	1.0	0.0	0.0	0.27273987718055986	1.0176144738706634	0.26801886587083323	1.0	0.017614473870663398	0	0.37936467390962536	1	
exampleTumor1	m070	region1	2	0.46446984176407935	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.4659371031538654	1.0031590024967247	0.46446984176407935	1.0	0.003159002496724714	0	0.021341961196960642	1	1.0	0.0	0.0	0.4659371071974716	1.003159002146153	0.4644698459572693	1.0	0.0031590021461528764	0	0.021341959179652772	1	
exampleTumor1	m070	region2	2	0.5783395225495184	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5783457477383919	1.0000107639001499	0.5783395225495184	1.0	1.0763900150004948e-05	0	0.00013389546084552199	1	1.0	0.0	0.0	0.5783457382849599	1.000010763904136	0.5783395130938829	1.0	1.076390413618866e-05	0	0.000133895506444752	1	
exampleTumor1	m071	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.39441163294952225	0.6055883670504778	1.183635338439151	1.183635338439151	1.0	1.0	0.39441163294952225	0	0.9440659256857681	3	0.6055883001785758	0.39441169982142427	0.0	1.1836353480725124	1.1836353693305226	0.9999999820400683	1.0	0.39441169982142427	0	0.9440660007128598	1	
exampleTumor1	m071	region2	1	0.9999999612864111	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.023889748564071566	0.9761102514359286	0.0	1.5434494510240362	1.543449510776506	1.5567500518051884	1.5567501120725722	0.9761102514359286	1	0.789401784924384	1	0.0238897567055843	0.9761102432944158	0.0	1.543449466020148	1.5434495055167345	1.5567500780527375	1.556750117889684	0.9761102432944158	1	0.7894018094871551	1	
exampleTumor1	m072	region1	2	0.4644698285116304	0.4644698459572693	0.43946078886605616	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.46490901635648885	1.0009455680819266	0.4644698285116304	1.0	0.0009455680819265727	0	0.00752979666712985	1	1.0	0.0	0.0	0.46490903356458924	1.000945567534992	0.4644698459572693	1.0	0.0009455675349919939	0	0.007529792858945254	1	
exampleTumor1	m072	region2	2	0.5783395365314601	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.5783406504653198	1.000001926089761	0.5783395365314601	1.0	1.9260897611080616e-06	0	2.7273465066132304e-05	1	1.0	0.0	0.0	0.5783406270286178	1.0000019260913524	0.5783395130938829	1.0	1.9260913523367795e-06	0	2.727348600667109e-05	1	
exampleTumor1	m073	region1	1	1.0	0.9999999820400683	1.0	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.0	0.32306127279619234	0.6769387272038078	1.150415102421952	1.150415102421952	1.0	1.0	0.32306127279619234	0	0.8530844716524791	3	0.6769386618594837	0.3230613381405164	0.0	1.1504151119848074	1.1504151326461844	0.9999999820400683	1.0	0.3230613381405164	0	0.8530845652834322	1	
exampleTumor1	m073	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.999741870762276	0.00025812923772389743	1.556606415745905	1.556606415745905	1.5567501292323664	1.5567501292323664	0.999741870762276	1	0.6953590316403411	2	0.0002581290978723296	0.9997418709021277	0.0	1.55660637744235	1.5566064172756193	1.556750103642552	1.5567501434794992	0.9997418709021277	1	0.6953590305818493	1	
exampleTumor1	m074	region1	1	1.0	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	0.0	0.0	1.0	1.999121250421247	1.999121250421247	2.0	2.0	0.999121250421247	1	0.007062133460539629	2	1.0	0.0	0.0	1.9991212150127806	1.9991212509168617	1.9999999640801367	2.0	0.9991212509168615	1	0.00706212997333054	1	
exampleTumor1	m074	region2	1	0.999999961286849	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	2	1.0	0.0	0.0	1.9999967200772146	1.9999967975033928	1.999999922573698	2.0	0.9999967975033925	1	4.371913306893775e-05	2	1.0	0.0	0.0	1.9999967463223507	1.9999967975018977	1.999999948820371	2.0	0.9999967975018978	1	4.371915197832801e-05	1	
exampleTumor1	m075	region1	2	0.464469851366107	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.46455621786952084	1.000185946414304	0.464469851366107	1.0	0.00018594641430386293	0	0.22385495475246697	3	1.0	0.0	0.0	0.4645562124752302	1.0001859464477891	0.4644698459572693	1.0	0.00018594644778904823	0	0.22385495503266167	1	
exampleTumor1	m075	region2	2	0.5783394745805539	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.8817695008234104	0.11823049917658963	0.0	0.5963681262432966	1.0311731300648606	0.5783394745805539	1.0	0.11823049917658963	0	0.38371163256605756	3	0.8817695319900879	0.11823046800991219	0.0	0.596368162712295	1.0311731244541222	0.5783395130938829	1.0	0.11823046800991219	0	0.3837115522199781	1	
exampleTumor1	m076	region1	2	0.46446982040963536	0.4644698459572693	0.43946078886605616	1.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	1.0	0.0	0.0	0.4676406344857254	1.0068267386528873	0.46446982040963536	1.0	0.006826738652887276	0	0.2614444321076095	3	1.0	0.0	0.0	0.4676406575591165	1.0068267329503644	0.4644698459572693	1.0	0.0068267329503643075	0	0.2614444049753173	1	
exampleTumor1	m076	region2	2	0.5783394937314844	0.5783395130938829	0.5608789113245486	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	3	0.9328747825190105	0.06712521748098947	0.0	0.5878444192871796	1.0164348547154696	0.5783394937314844	1.0	0.06712521748098947	0	0.2514894275892367	3	0.9328747939922053	0.06712520600779473	0.0	0.5878444381743173	1.0164348533434746	0.5783395130938829	1.0	0.06712520600779473	0	0.25148939519650965	1	
exampleTumor1	m077	region1	1	0.9999999638944874	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.9999999999999999	0.0	0.0	1.0000007596471958	1.000000795752737	0.9999999638944874	1.0	7.95752737163036e-07	0	1.1971285822496834e-05	1	1.0	0.0	0.0	1.0000007777922542	1.0000007957522001	0.9999999820400683	1.0	7.957522001167145e-07	0	1.1971278280151136e-05	1	
exampleTumor1	m077	region2	1	0.9999999612842402	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	1.0	0.0	0.0	0.9999999646879802	1.0000000034037402	0.9999999612842402	1.0	3.4037401818234457e-09	0	6.977119695221882e-08	1	1.0	0.0	0.0	0.9999999778139231	1.0000000034037377	0.9999999744101855	1.0	3.4037376850390702e-09	0	6.977114832323375e-08	1	
exampleTumor1	m078	region1	1	1.0	0.9999999820400683	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.0	1.0	1.0000000064267232	1.0000000064267232	1.0	1.0	6.426723099114826e-09	0	1.2765272239031327e-07	1	1.0	0.0	0.0	0.999999988466796	1.0000000064267278	0.9999999820400683	1.0	6.426727754868884e-09	0	1.2765281010703443e-07	1	
exampleTumor1	m078	region2	1	1.0	0.9999999744101855	1.0	2.0	1.0					clipp2_single_switch_path_mixture_v1	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	1	0.0	0.0	1.0	1.0000000000028115	1.0000000000028115	1.0	1.0	2.8113981839041825e-12	0	7.758701781587882e-11	1	1.0	0.0	0.0	0.999999974412997	1.0000000000028115	0.9999999744101855	1.0	2.8114023088704507e-12	0	7.758712340403647e-11	1	
