tumor_id	mutation_id	region_id	likelihood_model_id	likelihood_model_version	candidate_generator_version	path_prior_mode	path_reporting_fingerprint	path_scope	path_index	path_probability	map_path	summary_phi	summary_path_probability	summary_map_path	first_copy	second_copy	switch_fraction	path_prior	mutant_copy_mass	effective_multiplicity	amplified_mutant_copy	path_segment_at_fitted_phi	summary_mutant_copy_mass	summary_effective_multiplicity	summary_amplified_mutant_copy	summary_path_segment_at_clustered_phi	biological_duplicate_count
exampleTumor1	m084	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.6241837818811814	1	0.9999999820400683	0.6241837561106792	1	1.0	1.0	1.0	0.7794628726153034	1.0	1.0	0	switch_boundary_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m084	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.005779288398244337	0	0.9999999744101855	0.0057792873293501575	0	2.0	1.0	0.320738881115505	0.08019266527581756	1.3207388424003983	1.3207388935329454	1	second_linear_segment_at_fitted_phi	1.3207388555256907	1.320738889323154	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m084	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.005779291902651445	0	0.9999999744101855	0.005779289645684001	0	1.0	2.0	0.6792611188844951	0.08019266527581756	1.3207388036852916	1.3207388548178374	1	second_linear_segment_at_fitted_phi	1.320738829935876	1.3207388637333386	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m084	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9884414196991043	1	0.9999999744101855	0.9884414230249657	1	1.0	1.0	1.0	0.8396146694483648	0.9999999612848933	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m085	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.2790856245475452	0	0.9999999820400683	0.2790855926089818	0	2.0	1.0	0.46559310907204654	0.055039886808694184	1.46559307297031	1.465593125880767	1	second_linear_segment_at_fitted_phi	1.4655930911121149	1.465593117434067	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m085	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.2790856473131338	0	0.9999999820400683	0.2790856039344315	0	1.0	2.0	0.5344068909279536	0.055039886808694205	1.465593036868573	1.4655930897790288	1	second_linear_segment_at_fitted_phi	1.4655930731521831	1.465593099474135	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m085	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.44182872813932106	1	0.9999999820400683	0.44182880345658676	1	1.0	1.0	1.0	0.8899202263826116	0.9999999638982633	1.0	0	first_linear_segment_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m085	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.4601032746473329	1	0.9999999744101855	0.46010325769342053	1	1.0	2.0	0.4432498707676336	0.04300336857382123	1.5567500518040391	1.5567501120723175	1	second_linear_segment_at_fitted_phi	1.5567500780527375	1.556750117889684	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m085	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.4601032417090925	0	0.9999999744101855	0.46010323592144586	0	2.0	1.0	0.5567501292323666	0.043003368573821206	1.556750090518203	1.556750150786483	1	second_linear_segment_at_fitted_phi	1.556750103642552	1.5567501434794992	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m085	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.07979348364357443	0	0.9999999744101855	0.07979350638513355	0	1.0	1.0	1.0	0.9139932628523576	0.9999999612858365	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m086	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.9998249884059436	1	0.4644698459572693	0.9998249883126872	1	1.0	1.0	1.0	0.9757111023207368	0.46446986579497934	1.0	0	first_linear_segment_at_fitted_phi	0.4644698459572693	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m086	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.00017501159405640924	0	0.4644698459572693	0.0001750116873128354	0	2.0	2.0	1.0	0.02428889767926321	0.9289397315899587	2.0	1	first_linear_segment_at_fitted_phi	0.9289396919145386	2.0	1	first_linear_segment_at_clustered_phi	1
exampleTumor1	m086	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.9937269283211945	1	0.5783395130938829	0.9937269290399363	1	1.0	1.0	1.0	0.9757111023207368	0.5783395095611941	1.0	0	first_linear_segment_at_fitted_phi	0.5783395130938829	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m086	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.006273071678805558	0	0.5783395130938829	0.006273070960063696	0	2.0	2.0	1.0	0.02428889767926321	1.1566790191223881	2.0	1	first_linear_segment_at_fitted_phi	1.1566790261877657	2.0	1	first_linear_segment_at_clustered_phi	1
exampleTumor1	m087	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.028011561024386466	0	0.9999999820400683	0.028011567166745653	0	2.0	1.0	0.46559310907204654	0.055039886808694184	1.4655931090720467	1.4655931090720467	1	second_linear_segment_at_fitted_phi	1.4655930911121149	1.465593117434067	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m087	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.028011561024386664	0	0.9999999820400683	0.028011571049586036	0	1.0	2.0	0.5344068909279536	0.055039886808694205	1.4655931090720464	1.4655931090720464	1	second_linear_segment_at_fitted_phi	1.4655930731521831	1.465593099474135	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m087	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9439768779512268	1	0.9999999820400683	0.9439768617836684	1	1.0	1.0	1.0	0.8899202263826116	1.0	1.0	0	switch_boundary_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m087	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.40090098486094977	1	0.9999999744101855	0.400900948089829	1	1.0	2.0	0.4432498707676336	0.04300336857382123	1.556750051804184	1.5567501120723497	1	second_linear_segment_at_fitted_phi	1.5567500780527375	1.556750117889684	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m087	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.40090092277726697	0	0.9999999744101855	0.4009009070528333	0	2.0	1.0	0.5567501292323666	0.043003368573821206	1.5567500905182754	1.5567501507864427	1	second_linear_segment_at_fitted_phi	1.556750103642552	1.5567501434794992	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m087	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.19819809236178337	0	0.9999999744101855	0.19819814485733764	0	1.0	1.0	1.0	0.9139932628523576	0.9999999612859088	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m088	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.031201840324806992	0	0.20466086196598293	0.031201885882662705	0	2.0	1.0	0.46559310907204654	0.055039886808694184	0.40932184355208107	2.0	1	first_linear_segment_at_fitted_phi	0.40932172393196586	2.0	1	first_linear_segment_at_clustered_phi	2
exampleTumor1	m088	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.05642835110670828	0	0.20466086196598293	0.05642834845315795	0	1.0	2.0	0.5344068909279536	0.055039886808694205	0.20466092177604053	1.0	0	first_linear_segment_at_fitted_phi	0.20466086196598293	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m088	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9123698085684847	1	0.20466086196598293	0.9123697656641794	1	1.0	1.0	1.0	0.8899202263826116	0.20466092177604053	1.0	0	first_linear_segment_at_fitted_phi	0.20466086196598293	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m088	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.04471621752590267	0	0.26801886587083323	0.044716218950817004	0	1.0	2.0	0.4432498707676336	0.04300336857382123	0.2680186836299249	1.0	0	first_linear_segment_at_fitted_phi	0.26801886587083323	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m088	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.004885641250439869	0	0.26801886587083323	0.004885609540407278	0	2.0	1.0	0.5567501292323666	0.043003368573821206	0.5360373672598499	2.0	1	first_linear_segment_at_fitted_phi	0.5360377317416665	2.0	1	first_linear_segment_at_clustered_phi	2
exampleTumor1	m088	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9503981412236575	1	0.26801886587083323	0.9503981715087757	1	1.0	1.0	1.0	0.9139932628523576	0.2680186836299249	1.0	0	first_linear_segment_at_fitted_phi	0.26801886587083323	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m089	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.878123808393213	1	0.9999999820400683	0.8781237479794978	1	1.0	1.0	1.0	0.9757111023207368	1.0	1.0	0	switch_boundary_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m089	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.12187619160678703	0	0.9999999820400683	0.12187625202050219	0	2.0	2.0	1.0	0.02428889767926321	2.0	2.0	1	switch_boundary_at_fitted_phi	1.9999999640801367	2.0	1	first_linear_segment_at_clustered_phi	1
exampleTumor1	m089	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.9999996954893476	1	0.9999999744101855	0.9999996954895594	1	1.0	1.0	1.0	0.9757111023207368	0.9999999612844729	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m089	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	3.0451065238327553e-07	0	0.9999999744101855	3.0451044061961214e-07	0	2.0	2.0	1.0	0.02428889767926321	1.9999999225689458	2.0	1	first_linear_segment_at_fitted_phi	1.999999948820371	2.0	1	first_linear_segment_at_clustered_phi	1
exampleTumor1	m090	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.4978454973094749	1	0.9999999820400683	0.49784553280418675	1	2.0	1.0	0.46559310907204654	0.055039886808694184	1.4655931090720467	1.4655931090720467	1	second_linear_segment_at_fitted_phi	1.4655930911121149	1.465593117434067	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m090	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.4978454973094749	0	0.9999999820400683	0.4978454629287217	0	1.0	2.0	0.5344068909279536	0.055039886808694205	1.4655931090720464	1.4655931090720464	1	second_linear_segment_at_fitted_phi	1.4655930731521831	1.465593099474135	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m090	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.0043090053810500946	0	0.9999999820400683	0.004309004267091475	0	1.0	1.0	1.0	0.8899202263826116	1.0	1.0	0	switch_boundary_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m090	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.35734741237407913	1	0.9999999744101855	0.35734737697614133	1	1.0	2.0	0.4432498707676336	0.04300336857382123	1.5567500518031505	1.5567501120721206	1	second_linear_segment_at_fitted_phi	1.5567500780527375	1.556750117889684	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m090	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.3573473692199401	0	0.9999999744101855	0.35734734845185806	0	2.0	1.0	0.5567501292323666	0.043003368573821206	1.5567500905177587	1.5567501507867303	1	second_linear_segment_at_fitted_phi	1.556750103642552	1.5567501434794992	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m090	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.28530521840598083	0	0.9999999744101855	0.2853052745720007	0	1.0	1.0	1.0	0.9139932628523576	0.9999999612853921	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m091	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.011353035767622617	0	0.9999999820400683	0.011353033254750438	0	2.0	1.0	0.46559310907204654	0.055039886808694184	1.4655930729675342	1.4655931258820594	1	second_linear_segment_at_fitted_phi	1.4655930911121149	1.465593117434067	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m091	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.011353039657161518	0	0.9999999820400683	0.01135303518957335	0	1.0	2.0	0.5344068909279536	0.055039886808694205	1.4655930368630217	1.4655930897775455	1	second_linear_segment_at_fitted_phi	1.4655930731521831	1.465593099474135	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m091	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9772939245752159	1	0.9999999820400683	0.9772939315556761	1	1.0	1.0	1.0	0.8899202263826116	0.9999999638954876	1.0	0	first_linear_segment_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m091	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	3.3445884938315297e-05	0	0.9999999744101855	3.344586665477965e-05	0	1.0	2.0	0.4432498707676336	0.04300336857382123	1.5567500518012662	1.556750112071703	1	second_linear_segment_at_fitted_phi	1.5567500780527375	1.556750117889684	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m091	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	3.344585600568089e-05	0	0.9999999744101855	3.3445847531185684e-05	0	2.0	1.0	0.5567501292323666	0.043003368573821206	1.5567500905168163	1.5567501507872548	1	second_linear_segment_at_fitted_phi	1.556750103642552	1.5567501434794992	1	second_linear_segment_at_clustered_phi	2
exampleTumor1	m091	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9999331082590559	1	0.9999999744101855	0.999933108285814	1	1.0	1.0	1.0	0.9139932628523576	0.9999999612844499	1.0	0	first_linear_segment_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m092	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.00958618973060334	0	0.20466086196598293	0.00958617494082725	0	2.0	1.0	0.46559310907204654	0.055039886808694184	0.40932161225840974	2.0	1	first_linear_segment_at_fitted_phi	0.40932172393196586	2.0	1	first_linear_segment_at_clustered_phi	2
exampleTumor1	m092	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.05768737034507945	0	0.20466086196598293	0.05768737120652068	0	1.0	2.0	0.5344068909279536	0.055039886808694205	0.20466080612920487	1.0	0	first_linear_segment_at_fitted_phi	0.20466086196598293	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m092	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9327264399243173	1	0.20466086196598293	0.9327264538526521	1	1.0	1.0	1.0	0.8899202263826116	0.20466080612920487	1.0	0	first_linear_segment_at_fitted_phi	0.20466086196598293	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m092	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.044886284161102394	0	0.26801886587083323	0.04488628455946022	0	1.0	2.0	0.4432498707676336	0.04300336857382123	0.2680186601327956	1.0	0	first_linear_segment_at_fitted_phi	0.26801886587083323	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m092	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.0011009796668971185	0	0.26801886587083323	0.0011009708018486655	0	2.0	1.0	0.5567501292323666	0.043003368573821206	0.5360373202655913	2.0	1	first_linear_segment_at_fitted_phi	0.5360377317416665	2.0	1	first_linear_segment_at_clustered_phi	2
exampleTumor1	m092	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	3	0.9540127361720006	1	0.26801886587083323	0.9540127446386911	1	1.0	1.0	1.0	0.9139932628523576	0.2680186601327956	1.0	0	first_linear_segment_at_fitted_phi	0.26801886587083323	1.0	0	first_linear_segment_at_clustered_phi	8
exampleTumor1	m093	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.9999997920555436	1	0.9999999820400683	0.9999997920556997	1	1.0	1.0	1.0	0.9757111023207368	0.9999999638948729	1.0	0	first_linear_segment_at_fitted_phi	0.9999999820400683	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m093	region1	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	2.0794445648867375e-07	0	0.9999999820400683	2.079443003391354e-07	0	2.0	2.0	1.0	0.02428889767926321	1.9999999277897458	2.0	1	first_linear_segment_at_fitted_phi	1.9999999640801367	2.0	1	first_linear_segment_at_clustered_phi	1
exampleTumor1	m093	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	1	0.9352193860481111	1	0.9999999744101855	0.9352193252873577	1	1.0	1.0	1.0	0.9757111023207368	1.0	1.0	0	switch_boundary_at_fitted_phi	0.9999999744101855	1.0	0	first_linear_segment_at_clustered_phi	2
exampleTumor1	m093	region2	clipp2_single_switch_path_mixture_v1	1	phased_unphased_two_state_positive_dosages_v1	endpoint_excess_dosage_penalty_biological_alias_mass_v1:alpha=3	5c247107561660669e1e40fa17e9c74b9ce7f23c4cacc5cd6479e760fab68aab	region_local	2	0.06478061395188889	0	0.9999999744101855	0.06478067471264229	0	2.0	2.0	1.0	0.02428889767926321	2.0	2.0	1	switch_boundary_at_fitted_phi	1.999999948820371	2.0	1	first_linear_segment_at_clustered_phi	1
