tumor_id	mutation_id	cluster_label	cluster_size	cluster_diameter	cluster_diameter_exact	phi_region1	summary_phi_region1	bic_refit_phi_region1	phi_region2	summary_phi_region2	bic_refit_phi_region2
exampleTumor1	m189	1	197	5.5547056535082934e-08	True	0.9999999638989534	0.9999999820400683	1.0	0.9999999612845264	0.9999999744101855	1.0
exampleTumor1	m190	1	197	5.5547056535082934e-08	True	0.999999963896521	0.9999999820400683	1.0	0.9999999612849009	0.9999999744101855	1.0
exampleTumor1	m191	2	85	1.3744913563334407e-07	True	0.4644698782043026	0.4644698459572693	0.43946078886605616	0.5783395035384664	0.5783395130938829	0.5608789113245486
exampleTumor1	m192	2	85	1.3744913563334407e-07	True	0.46446988173972376	0.4644698459572693	0.43946078886605616	0.5783395092543252	0.5783395130938829	0.5608789113245486
exampleTumor1	m193	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612859528	0.9999999744101855	1.0
exampleTumor1	m194	2	85	1.3744913563334407e-07	True	0.46446982223202016	0.4644698459572693	0.43946078886605616	0.5783395121398639	0.5783395130938829	0.5608789113245486
exampleTumor1	m195	1	197	5.5547056535082934e-08	True	0.999999963894863	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m196	1	197	5.5547056535082934e-08	True	0.9999999639022815	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m197	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612848914	0.9999999744101855	1.0
exampleTumor1	m198	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612863223	0.9999999744101855	1.0
exampleTumor1	m199	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m200	2	85	1.3744913563334407e-07	True	0.46446982873891596	0.4644698459572693	0.43946078886605616	0.5783395164295684	0.5783395130938829	0.5608789113245486
exampleTumor1	m201	1	197	5.5547056535082934e-08	True	0.99999996390166	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m202	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612846674	0.9999999744101855	1.0
exampleTumor1	m203	1	197	5.5547056535082934e-08	True	0.9999999638958208	0.9999999820400683	1.0	0.9999999612844716	0.9999999744101855	1.0
exampleTumor1	m204	1	197	5.5547056535082934e-08	True	0.9999999638975009	0.9999999820400683	1.0	0.9999999612844029	0.9999999744101855	1.0
exampleTumor1	m205	2	85	1.3744913563334407e-07	True	0.4644698858508214	0.4644698459572693	0.43946078886605616	0.5783395092868595	0.5783395130938829	0.5608789113245486
exampleTumor1	m206	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612860531	0.9999999744101855	1.0
exampleTumor1	m207	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612864581	0.9999999744101855	1.0
exampleTumor1	m208	2	85	1.3744913563334407e-07	True	0.46446983355980037	0.4644698459572693	0.43946078886605616	0.578339525229197	0.5783395130938829	0.5608789113245486
exampleTumor1	m209	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612855615	0.9999999744101855	1.0
exampleTumor1	m210	1	197	5.5547056535082934e-08	True	0.9999999638997118	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m211	2	85	1.3744913563334407e-07	True	0.46446985156800313	0.4644698459572693	0.43946078886605616	0.5783394971845979	0.5783395130938829	0.5608789113245486
exampleTumor1	m212	2	85	1.3744913563334407e-07	True	0.4644698203067388	0.4644698459572693	0.43946078886605616	0.5783395051281353	0.5783395130938829	0.5608789113245486
exampleTumor1	m213	2	85	1.3744913563334407e-07	True	0.46446983285429566	0.4644698459572693	0.43946078886605616	0.5783395294020828	0.5783395130938829	0.5608789113245486
exampleTumor1	m214	1	197	5.5547056535082934e-08	True	0.9999999639006397	0.9999999820400683	1.0	0.999999961285861	0.9999999744101855	1.0
exampleTumor1	m215	1	197	5.5547056535082934e-08	True	0.9999999638950878	0.9999999820400683	1.0	0.9999999612844717	0.9999999744101855	1.0
exampleTumor1	m216	1	197	5.5547056535082934e-08	True	0.9999999638985155	0.9999999820400683	1.0	0.9999999612864162	0.9999999744101855	1.0
exampleTumor1	m217	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.999999961284653	0.9999999744101855	1.0
exampleTumor1	m218	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612848273	0.9999999744101855	1.0
exampleTumor1	m219	1	197	5.5547056535082934e-08	True	0.9999999639010438	0.9999999820400683	1.0	0.999999961286695	0.9999999744101855	1.0
exampleTumor1	m220	1	197	5.5547056535082934e-08	True	0.9999999638990678	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m221	1	197	5.5547056535082934e-08	True	0.9999999638946929	0.9999999820400683	1.0	0.9999999612843237	0.9999999744101855	1.0
exampleTumor1	m222	1	197	5.5547056535082934e-08	True	0.999999963899051	0.9999999820400683	1.0	0.9999999612863035	0.9999999744101855	1.0
exampleTumor1	m223	2	85	1.3744913563334407e-07	True	0.4644698634446988	0.4644698459572693	0.43946078886605616	0.578339501460633	0.5783395130938829	0.5608789113245486
exampleTumor1	m224	3	18	1.8123689036591445e-06	True	0.20466094885783326	0.20466086196598293	0.18776779171076713	0.26801879719117505	0.26801886587083323	0.2487078336611672
exampleTumor1	m225	2	85	1.3744913563334407e-07	True	0.4644698601454507	0.4644698459572693	0.43946078886605616	0.5783395204644289	0.5783395130938829	0.5608789113245486
exampleTumor1	m226	1	197	5.5547056535082934e-08	True	0.9999999638950805	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m227	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612845131	0.9999999744101855	1.0
exampleTumor1	m228	2	85	1.3744913563334407e-07	True	0.46446987180691585	0.4644698459572693	0.43946078886605616	0.5783395316443075	0.5783395130938829	0.5608789113245486
exampleTumor1	m229	1	197	5.5547056535082934e-08	True	0.9999999638952772	0.9999999820400683	1.0	0.9999999612842846	0.9999999744101855	1.0
exampleTumor1	m230	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m231	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612863486	0.9999999744101855	1.0
exampleTumor1	m232	2	85	1.3744913563334407e-07	True	0.46446988909388176	0.4644698459572693	0.43946078886605616	0.5783395083175392	0.5783395130938829	0.5608789113245486
exampleTumor1	m233	2	85	1.3744913563334407e-07	True	0.464469876938098	0.4644698459572693	0.43946078886605616	0.5783395225507162	0.5783395130938829	0.5608789113245486
exampleTumor1	m234	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612852953	0.9999999744101855	1.0
exampleTumor1	m235	3	18	1.8123689036591445e-06	True	0.2046608251811135	0.20466086196598293	0.18776779171076713	0.2680187394599296	0.26801886587083323	0.2487078336611672
exampleTumor1	m236	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612843877	0.9999999744101855	1.0
exampleTumor1	m237	1	197	5.5547056535082934e-08	True	0.999999963895653	0.9999999820400683	1.0	0.9999999612844521	0.9999999744101855	1.0
exampleTumor1	m238	1	197	5.5547056535082934e-08	True	0.9999999638984963	0.9999999820400683	1.0	0.9999999612864038	0.9999999744101855	1.0
exampleTumor1	m239	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m240	2	85	1.3744913563334407e-07	True	0.4644698223695966	0.4644698459572693	0.43946078886605616	0.5783395169201749	0.5783395130938829	0.5608789113245486
exampleTumor1	m241	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612843345	0.9999999744101855	1.0
exampleTumor1	m242	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m243	2	85	1.3744913563334407e-07	True	0.4644698448141244	0.4644698459572693	0.43946078886605616	0.57833952424137	0.5783395130938829	0.5608789113245486
exampleTumor1	m244	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612864889	0.9999999744101855	1.0
exampleTumor1	m245	2	85	1.3744913563334407e-07	True	0.4644698270796185	0.4644698459572693	0.43946078886605616	0.5783395126135743	0.5783395130938829	0.5608789113245486
exampleTumor1	m246	2	85	1.3744913563334407e-07	True	0.4644698886151783	0.4644698459572693	0.43946078886605616	0.5783395256908686	0.5783395130938829	0.5608789113245486
exampleTumor1	m247	2	85	1.3744913563334407e-07	True	0.4644698538126533	0.4644698459572693	0.43946078886605616	0.5783395230393739	0.5783395130938829	0.5608789113245486
exampleTumor1	m248	1	197	5.5547056535082934e-08	True	0.9999999638951462	0.9999999820400683	1.0	0.9999999612847731	0.9999999744101855	1.0
exampleTumor1	m249	2	85	1.3744913563334407e-07	True	0.4644698288421789	0.4644698459572693	0.43946078886605616	0.5783395181672764	0.5783395130938829	0.5608789113245486
exampleTumor1	m250	2	85	1.3744913563334407e-07	True	0.4644698331774328	0.4644698459572693	0.43946078886605616	0.5783394973781854	0.5783395130938829	0.5608789113245486
exampleTumor1	m251	1	197	5.5547056535082934e-08	True	0.999999963894547	0.9999999820400683	1.0	0.9999999612840855	0.9999999744101855	1.0
exampleTumor1	m252	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612866046	0.9999999744101855	1.0
exampleTumor1	m253	2	85	1.3744913563334407e-07	True	0.46446985136761537	0.4644698459572693	0.43946078886605616	0.5783395192283909	0.5783395130938829	0.5608789113245486
exampleTumor1	m254	1	197	5.5547056535082934e-08	True	0.999999963898485	0.9999999820400683	1.0	0.9999999612860384	0.9999999744101855	1.0
exampleTumor1	m255	2	85	1.3744913563334407e-07	True	0.46446983317685614	0.4644698459572693	0.43946078886605616	0.5783394993620373	0.5783395130938829	0.5608789113245486
exampleTumor1	m256	1	197	5.5547056535082934e-08	True	0.9999999638964335	0.9999999820400683	1.0	0.9999999612848643	0.9999999744101855	1.0
exampleTumor1	m257	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m258	3	18	1.8123689036591445e-06	True	0.20466094158551043	0.20466086196598293	0.18776779171076713	0.26801873232903595	0.26801886587083323	0.2487078336611672
exampleTumor1	m259	1	197	5.5547056535082934e-08	True	0.9999999638947543	0.9999999820400683	1.0	0.9999999612840735	0.9999999744101855	1.0
exampleTumor1	m260	1	197	5.5547056535082934e-08	True	0.9999999639000023	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m261	1	197	5.5547056535082934e-08	True	0.9999999638998865	0.9999999820400683	1.0	0.9999999612854776	0.9999999744101855	1.0
exampleTumor1	m262	1	197	5.5547056535082934e-08	True	0.999999963895886	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m263	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.999999961285883	0.9999999744101855	1.0
exampleTumor1	m264	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612846793	0.9999999744101855	1.0
exampleTumor1	m265	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612864303	0.9999999744101855	1.0
exampleTumor1	m266	2	85	1.3744913563334407e-07	True	0.46446985698586185	0.4644698459572693	0.43946078886605616	0.5783394825952005	0.5783395130938829	0.5608789113245486
exampleTumor1	m267	2	85	1.3744913563334407e-07	True	0.46446986799116946	0.4644698459572693	0.43946078886605616	0.578339505641587	0.5783395130938829	0.5608789113245486
exampleTumor1	m268	3	18	1.8123689036591445e-06	True	0.20466087679457834	0.20466086196598293	0.18776779171076713	0.2680187606605123	0.26801886587083323	0.2487078336611672
exampleTumor1	m269	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m270	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m271	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612844753	0.9999999744101855	1.0
exampleTumor1	m272	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612867081	0.9999999744101855	1.0
exampleTumor1	m273	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612846852	0.9999999744101855	1.0
exampleTumor1	m274	2	85	1.3744913563334407e-07	True	0.4644698477378554	0.4644698459572693	0.43946078886605616	0.5783395207772083	0.5783395130938829	0.5608789113245486
exampleTumor1	m275	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612859339	0.9999999744101855	1.0
exampleTumor1	m276	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m277	2	85	1.3744913563334407e-07	True	0.46446982046827523	0.4644698459572693	0.43946078886605616	0.5783394795261719	0.5783395130938829	0.5608789113245486
exampleTumor1	m278	1	197	5.5547056535082934e-08	True	0.9999999638992316	0.9999999820400683	1.0	0.9999999612858609	0.9999999744101855	1.0
exampleTumor1	m279	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612846421	0.9999999744101855	1.0
exampleTumor1	m280	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612844697	0.9999999744101855	1.0
exampleTumor1	m281	3	18	1.8123689036591445e-06	True	0.20466093911758232	0.20466086196598293	0.18776779171076713	0.26801871857548426	0.26801886587083323	0.2487078336611672
exampleTumor1	m282	1	197	5.5547056535082934e-08	True	0.9999999638946852	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m283	3	18	1.8123689036591445e-06	True	0.2046609341499583	0.20466086196598293	0.18776779171076713	0.2680201609855084	0.26801886587083323	0.2487078336611672
exampleTumor1	m284	1	197	5.5547056535082934e-08	True	0.9999999638955123	0.9999999820400683	1.0	0.9999999612844058	0.9999999744101855	1.0
exampleTumor1	m285	3	18	1.8123689036591445e-06	True	0.20466076917753576	0.20466086196598293	0.18776779171076713	0.2680188410369652	0.26801886587083323	0.2487078336611672
exampleTumor1	m286	1	197	5.5547056535082934e-08	True	0.999999963898166	0.9999999820400683	1.0	0.9999999612857657	0.9999999744101855	1.0
exampleTumor1	m287	2	85	1.3744913563334407e-07	True	0.4644698562575623	0.4644698459572693	0.43946078886605616	0.57833950591587	0.5783395130938829	0.5608789113245486
exampleTumor1	m288	1	197	5.5547056535082934e-08	True	0.9999999638947151	0.9999999820400683	1.0	0.9999999612842735	0.9999999744101855	1.0
exampleTumor1	m289	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	0.9999999612841765	0.9999999744101855	1.0
exampleTumor1	m290	2	85	1.3744913563334407e-07	True	0.46446983255718216	0.4644698459572693	0.43946078886605616	0.5783395096589002	0.5783395130938829	0.5608789113245486
exampleTumor1	m291	3	18	1.8123689036591445e-06	True	0.2046608188157773	0.20466086196598293	0.18776779171076713	0.268018708601676	0.26801886587083323	0.2487078336611672
exampleTumor1	m292	1	197	5.5547056535082934e-08	True	0.9999999638962201	0.9999999820400683	1.0	0.9999999612857846	0.9999999744101855	1.0
exampleTumor1	m293	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m294	1	197	5.5547056535082934e-08	True	0.9999999638948726	0.9999999820400683	1.0	0.9999999612842775	0.9999999744101855	1.0
exampleTumor1	m295	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m296	1	197	5.5547056535082934e-08	True	1.0	0.9999999820400683	1.0	1.0	0.9999999744101855	1.0
exampleTumor1	m297	1	197	5.5547056535082934e-08	True	0.999999963895502	0.9999999820400683	1.0	0.9999999612842307	0.9999999744101855	1.0
exampleTumor1	m298	2	85	1.3744913563334407e-07	True	0.464469841763528	0.4644698459572693	0.43946078886605616	0.578339506615329	0.5783395130938829	0.5608789113245486
exampleTumor1	m299	1	197	5.5547056535082934e-08	True	0.9999999638957442	0.9999999820400683	1.0	0.9999999612841874	0.9999999744101855	1.0
exampleTumor1	m300	2	85	1.3744913563334407e-07	True	0.4644698572036001	0.4644698459572693	0.43946078886605616	0.5783395362213052	0.5783395130938829	0.5608789113245486
